ID;ISCO;SKILLS;BRANCHE;JOBTITEL;CONTENT;Content English;Predictions;MJ;;
14840499;24210;Selbstsicherheit;Grosshandel;L'assurance de la qualité (80 - 100 %);Georges Helfer SA - Chemin des Fontenailles - 1196 Gland VD - Tél. 022 999 99 99 - www.helfer.swiss Recherche d'un(e) responsable de qualité Nous ...;georges helfer sa - chemin des fontenailles - 1196 gland vd - tel. 022 999 99 99 - www.helfer.swiss search for a quality manager...;Non-Environ;;;
14840504;"24210;54140";Sicherheit;Rechts- und Unternehmensberatung;Stagiaire au Département Qualité, Hygiène et Sécurité;Que ce soit en boulangerie, en pâtisserie ou en magasin, à l'accueil, au service, ou au cœur de l'effervescence délicieuse des fourneaux, ...;Whether in bakery in pastry or in store at the service reception or in the heart of the delicious effervescence of the stoves...;Environ;;;
14844581;24210;Verantwortungsbewusstsein;"NPO;Sozialwesen";Responsable qualité à 100%;ASANTE SANA   Avenue du Casino 26 1820 Montreux http://www.asantesana.chLieu:1820 MontreuxType de contrat :Permanent 100%  Voir le portrait de la sociétéAutres offres de la société   Catégories d'emploi  Administration / Secrétariat / AccueilAdministration publiqueAutres métiersAutres métiersBanques / EconomieDirection / Direction de projetDirection d'entreprise / d'un départementDirection d'entreprise / Stratégie;"Assant sana


casino avenue 26
1820 Showy
http www.asantesana.chlieu 1820 permanent contract type 100%

see the portrait of the company other offers of the company


categories of employment

administration secretariat homepublic administrationother tradesother tradesbankseconomydirectionproject directionbusiness direction of a departmentbusiness direction strategy";Non-Environ;;;
14859902;24210;Qualitätsmanagement;Pharma und Chemie;QA Expert Advate BDS;QA Expert Advate BDS Scope This position is within the Quality organization at the Neuchâtel facility and is intended for the Quality assurance ...;qa expert advate bds scope this position is within the quality organization at the neuchâtel facility and is intended for the quality assurance ...;Non-Environ;;;
14857637;"24110;24210";"Business Development;Wirtschaftsprüfung;Problembehebung;Analytisches Denken;Exakte Arbeitsweise;Microsoft Office;Internationale pharmazeutische Standards;Präsenz;GDP";"Pharma und Chemie;Lebensmittel";Senior Specialist, GMP/GDP Audits;"Senior Specialist, GMP/GDP Audits  Req #:17000857Location:BOUDRY,NECHJob Category:Manufacturing/Technical OperationsWork Location:Boudry, Switzerland Route de Perreux 1 Boudry 2017Organization:Celgene International SaRLSchedule:Full-timeShift:Day JobEmployee Status:RegularJob Type: ExperiencedJob Level: Individual ContributorTravel:Yes, 75 % of the Time Description Celgene is a global biopharmaceutical company leading the way in medical innovation to help patients live longer, better lives. Our purpose as a company is to discover and develop therapies that will change the course of human health.  We value our passion for patients, quest for innovation, spirit of independence and love of challenge. With a presence in more than 70 countries - and growing - we look for talented people to grow our business, advance our science and contribute to our unique culture. This position will be responsible for leading audits of assigned vendors (Contract Service Providers and Material Suppliers) within the International Region, in order to assess compliance with regulatory and Celgene requirements, to identify external Quality Risks and drive concurrence regarding their severity. This position will also participate to projects related to processes and SOP's for GMP/GDP audit and vendors management within the International region. Main responsibilities: Audit Preparation:  * In collaboration with Sr. GMP/GDP Auditor, define the scope and depth of the draft audit agenda * Lead preparation meetings with internal stakeholders * Schedule audit with the audited entities, according to Quarterly Audit schedule   Audit conduction:  * Conduct opening meeting with the auditee * Lead the execution and conduct of the audit * Ensure the audit team uses relevant audit guidelines and that the team executes the defined audit agenda * Ensure that findings and observations are identified, evidence is collected where possible, all potential critical observations are immediately identified, and auditee expectations and next steps are identified * Escalate potentially critical as per relevant SOPs.   Audit Reporting:  * Lead the grading of observations and the identification of observation and effectiveness check requirements, ensuring that differences in opinion are resolved * Collate and finalize the report and ensure it is distributed as per Celgene practices   Audit Follow-Up:  * Review and track all observation responses and observation actions that result from an audit * Determine if observation responses are complete and if not, negotiate with observation owner(s) * Review evidence to determine if it is acceptable and negotiate revised dates with the observation or action owner(s) if needed. Escalate unacceptable responses * Determine when an observation can be closed; issue Observation Responses Complete and Audit Complete certificates * Review timeline extension requests to determine if justification and new due date are acceptable; Escalate overdue responses.   Health Authority Inspections:   * Provide front-room/back-room support during HA Inspections as necessary.   Compliance, Standards, and Training:  * Support establishing and maintaining audit procedures (SOP's, Standards) for the International region under the direction of the Sr. GMP/GDP Auditor function, * Contribute to the delivery of training in areas of specialization, * Manage performance of audit team during audit engagements, * Work collaboratively with further International QA Operations auditors to ensure consistency in auditing process.   Continuous Improvement and Project Management:  * Contribute to the internal Departmental efforts to analyze internal metrics, identify and characterize issues, determine root causes, and plan improvement activities, * Contribute to the review and analyses of Celgene's compliance KPIs.   Qualifications Qualifications• At least 6 years of experience, including execution of GMP/GDP Audits.• Strong / deep knowledge of core auditing processes.• Broad knowledge of all relevant laws / regulations and deeper knowledge or relevant laws / regulations in multiple GMP/GDP area(s); ability to translate regulations into operational requirements.• Organization and planning abilities with attention to detail.• Problem identification and analysis skills.• Strong / deep of risk management and ability to evaluate an organization's risk exposure.• Proficient in Microsoft Office and other standard applications.• Good understanding of business functions and internal controls to assess compliance in audit organizations where clear standards and procedures do not exist.• Training and coaching skills.• Willingness and ability to identify and investigate areas of potential risk; healthy skepticism.• Commitment to self-development and ability to stay abreast of internal and external requirements.• Independent thinking.   *LI-POST*MONEU";"senior specialist  gmp gdp audits

req   17000857location boudry nechjob category manufacturing technical operationswork location boudry  switzerland route de perreux 1 boudry 2017organization celgene international sarlschedule full-timeshift day jobemployee status regularjob type  experiencedjob level  individual contributortravel yes  75 % of the time
description
celgene is a global biopharmaceutical company leading the way in medical innovation to help patients live longer  better lives. our purpose as a company is to discover and develop therapies that will change the course of human health.  we value our passion for patients  quest for innovation  spirit of independence and love of challenge. with a presence in more than 70 countries - and growing - we look for talented people to grow our business  advance our science and contribute to our unique culture.
this position will be responsible for leading audits of assigned vendors  contract service providers and material suppliers  within the international region  in order to assess compliance with regulatory and celgene requirements  to identify external quality risks and drive concurrence regarding their severity.
this position will also participate to projects related to processes and sop s for gmp gdp audit and vendors management within the international region.
main responsibilities 
audit preparation 

  in collaboration with sr. gmp gdp auditor  define the scope and depth of the draft audit agenda
  lead preparation meetings with internal stakeholders
  schedule audit with the audited entities  according to quarterly audit schedule


audit conduction 

  conduct opening meeting with the auditee
  lead the execution and conduct of the audit
  ensure the audit team uses relevant audit guidelines and that the team executes the defined audit agenda
  ensure that findings and observations are identified  evidence is collected where possible  all potential critical observations are immediately identified  and auditee expectations and next steps are identified
  escalate potentially critical as per relevant sops.


audit reporting 

  lead the grading of observations and the identification of observation and effectiveness check requirements  ensuring that differences in opinion are resolved
  collate and finalize the report and ensure it is distributed as per celgene practices


audit follow-up 

  review and track all observation responses and observation actions that result from an audit
  determine if observation responses are complete and if not  negotiate with observation owner s 
  review evidence to determine if it is acceptable and negotiate revised dates with the observation or action owner s  if needed. escalate unacceptable responses
  determine when an observation can be closed  issue observation responses complete and audit complete certificates
  review timeline extension requests to determine if justification and new due date are acceptable  escalate overdue responses.


health authority inspections 


  provide front-room back-room support during ha inspections as necessary.


compliance  standards  and training 

  support establishing and maintaining audit procedures  sop s  standards  for the international region under the direction of the sr. gmp gdp auditor function 
  contribute to the delivery of training in areas of specialization 
  manage performance of audit team during audit engagements 
  work collaboratively with further international qa operations auditors to ensure consistency in auditing process.


continuous improvement and project management 

  contribute to the internal departmental efforts to analyze internal metrics  identify and characterize issues  determine root causes  and plan improvement activities 
  contribute to the review and analyses of celgene s compliance kpis.


qualifications
qualifications• at least 6 years of experience  including execution of gmp gdp audits.• strong   deep knowledge of core auditing processes.• broad knowledge of all relevant laws   regulations and deeper knowledge or relevant laws   regulations in multiple gmp gdp area s   ability to translate regulations into operational requirements.• organization and planning abilities with attention to detail.• problem identification and analysis skills.• strong   deep of risk management and ability to evaluate an organization s risk exposure.• proficient in microsoft office and other standard applications.• good understanding of business functions and internal controls to assess compliance in audit organizations where clear standards and procedures do not exist.• training and coaching skills.• willingness and ability to identify and investigate areas of potential risk  healthy skepticism.• commitment to self-development and ability to stay abreast of internal and external requirements.• independent thinking.


 li-post moneu";Non-Environ;;;
15035148;21420;;Architektur und Planung;Bauingenieur/-in;Aufgaben: Selbständige Projekt- und Bauleitung von Tiefbau- und Wasserbauprojekten, Erstellen von Submissionen, Beratung in Vorprojekten;tasks independent project and construction management of civil engineering and hydraulic engineering projects create submissions consulting in preliminary projects;Non-Environ;;;
14860611;24210;"Lean Manufacturing;Gewissenhaftigkeit;Esprit;IT-Anwendung;Microsoft Office;Aufgeschlossenheit;Deutsch;Organisationsfähigkeit;Französisch;Englisch";Metallindustrie;Ingénieur qualité;Nous cherchons pour l'APU Extrusion à Sierre un/une  Ingénieur(e) Qualité  Votre mission  En tant qu'ingénieur Qualité, vous êtes en charge principalement de la gestion et de la résolution de problèmes qualité. Vous serez appelé à gérer les exigences clients, planifier les contrôles nécessaires et libérer nos produits, Vous aurez la responsabilité technique de clients attitrés et devrez gérer les réclamations éventuelles, Vous participez également aux améliorations des processus de fabrication.  Votre profil  Ingénieur HES dans un domaine industriel ou de formation jugée équivalente. Poste idéal pour un jeune diplômé voulant relevé des challenges.  Vous avez idéalement des connaissances des systèmes qualité, du lean manufacturing ainsi que des méthodes pour la résolution de problèmes techniques.  Par ailleurs, vous maîtrisez les outils informatiques MS Office.  Vous êtes une personne ouverte, consciencieuse, organisée et apte à travailler au sein d'une équipe. Vous avez un esprit pratique et flexible et vous collaborez avec aisance avec des ingénieurs d'autres fonctions (système qualité, maintenance, production) ainsi qu'avec des opérateurs de production.  Vous êtes de langue maternelle française ou allemande et disposez d'une très bonne maîtrise de la deuxième langue, ainsi que de l'anglais.  Si le profil décrit ci-dessus correspond au vôtre, nous nous réjouissons d'étudier votre  prochaine candidature.;"we are looking for the extrusion to be one of

quality engineer

your mission

as a quality engineer you are primarily in charge of quality management and problem solving.
you will be asked to manage customer requirements plan the necessary controls and release our products 
you will have the technical responsibility of assigned customers and will have to manage any claims 
you also participate in improvements in manufacturing processes.

your profile

In the case of an engineer in an industrial or training field which is considered equivalent. ideal position for a young graduate wanting to raise challenges.

you ideally have knowledge of the quality systems of lean manufacturing as well as methods for solving technical problems.

Furthermore, you have mastered the ms office computer tools.

you are a conscientious open person who is organized and able to work on a team. you have a practical and flexible mind and you work with ease with engineers of other functions system quality maintenance production as well as with production operators.

you are French or German mother tongue and have a very good command of the second language as well as English.

If the profile described above corresponds to yours, we look forward to considering your next application.";Non-Environ;;;
14862449;24210;"Elektrotechnisches Gerät;A+;Oracle;Kommunikationsfähigkeit;Englisch;Six Sigma;LIMS;Qualitätsmanagement;A#;Führungsqualitäten";Pharma und Chemie;Senior Manager QC;Job ID  350BR   Job Title  Senior Manager QC   Division  Product Supply   Department  Production   Group  Production   Country  Switzerland   Location  Saint-Prex   About Us  Headquartered in Saint-Prex, Switzerland, Ferring Pharmaceuticals is a research-driven, specialty biopharmaceutical group active in global markets. The company identifies, develops and markets innovative products in the areas of reproductive health, urology, gastroenterology, endocrinology and orthopaedics. Ferring has its own operating subsidiaries in nearly 60 countries and markets its products in 110 countries.   Role  - The Senior Manager QC is responsible for a QC staff of 30 or above. Typically with direct reports from local QC Managers. The Senior manager QC is the representative and host of QC. - The Senior manager QC incorporates the Ferring vison and mission into goals and objectives for the QC department. - The Senior manager QC has the overall responsibility for staff, budget, inspections, SHE and the service that QC delivers in the Supply chain. This also includes being an ambassador for continuous improvement including Lean and Six Sigma   Main Responsibilities  - Ensure that QC is continuously updated with global regulatory and global customer requirements - Prepare a vison and a mission for QC that is incorporated in the Business plan and translated into objectives and goals for each QC employee - Acting as host during audits, inspections and visits to QC - Prepare a budget and investment plan that is in line with the overall goals and objectives in the business plan - Ensure that QC is adequately staffed with skilled and motivated people - Ensure that QC is a safe and stimulating workplace - Support the Lean culture of continuous improvement and the Six Sigma programs. Be an Ambassador and facilitator for the Lean Transformation program in QC   Required Experience & Skills  - Masters, Engineer degree, or Ph.D. with pharmaceutical analysis, pharmacy, analytical chemistry, microbiology or related majors - At least 10 years experience in the similar field of pharmaceutical laboratory - Trained in Regulatory and GMP guidelines - Familiar with electronic systems such as Oracle and LIMS - English: spoken and written - Strong communicator and good leadership skills with focus on compliance and customer satisfaction. - Powerful in reaching optimized team-spirit,staff performance and operational excellence. - Creating and translating visions and missions. Ambassador for Lean and Six Sigma as a tool for continuous improvement.   Contract Type  Permanent   Role Type  Full Time;"job id

350br


job title

senior manager qc


division

product supply


department

production


group

production


country

switzerland


location

saint-prex


about us

headquartered in saint-prex  switzerland  ferring pharmaceuticals is a research-driven  specialty biopharmaceutical group active in global markets. the company identifies  develops and markets innovative products in the areas of reproductive health  urology  gastroenterology  endocrinology and orthopaedics. ferring has its own operating subsidiaries in nearly 60 countries and markets its products in 110 countries.


role

- the senior manager qc is responsible for a qc staff of 30 or above. typically with direct reports from local qc managers. the senior manager qc is the representative and host of qc.
- the senior manager qc incorporates the ferring vison and mission into goals and objectives for the qc department.
- the senior manager qc has the overall responsibility for staff  budget  inspections  she and the service that qc delivers in the supply chain. this also includes being an ambassador for continuous improvement including lean and six sigma


main responsibilities

- ensure that qc is continuously updated with global regulatory and global customer requirements
- prepare a vison and a mission for qc that is incorporated in the business plan and translated into objectives and goals for each qc employee
- acting as host during audits  inspections and visits to qc
- prepare a budget and investment plan that is in line with the overall goals and objectives in the business plan
- ensure that qc is adequately staffed with skilled and motivated people
- ensure that qc is a safe and stimulating workplace
- support the lean culture of continuous improvement and the six sigma programs. be an ambassador and facilitator for the lean transformation program in qc


required experience   skills

- masters  engineer degree  or ph.d. with pharmaceutical analysis  pharmacy  analytical chemistry  microbiology or related majors
- at least 10 years experience in the similar field of pharmaceutical laboratory
- trained in regulatory and gmp guidelines
- familiar with electronic systems such as oracle and lims
- english  spoken and written
- strong communicator and good leadership skills with focus on compliance and customer satisfaction.
- powerful in reaching optimized team-spirit staff performance and operational excellence.
- creating and translating visions and missions. ambassador for lean and six sigma as a tool for continuous improvement.


contract type

permanent


role type

full time";Environ;;;
15034199;24210;"E-Communications;Qualitätsmanagement;Operation;EDV;Excel;Kundenberatung;Analytisches Denken;Dienstleistungsorientierung;Teamfähigkeit;Organisationsfähigkeit;Verantwortungsbewusstsein;Englisch";"Lebensmittel;Pharma und Chemie";Supervisor, Quality Assurance;Supervisor, Quality Assurance  Req #:17001318Location:BOUDRY,NECHJob Category:QualityWork Location:Boudry, Switzerland Route de Perreux 1 Boudry 2017Organization:Celgene International SaRLSchedule:Full-timeShift:Day JobEmployee Status:RegularJob Type: StandardJob Level: ManagerTravel:No Description Celgene est une entreprise biopharmaceutique fondée en 1986 dans le New Jersey (Etats-Unis). En pleine expansion et présents dans plus de 70 pays, nous nous engageons en premier lieu dans la recherche, le développement et la commercialisation de thérapies innovantes en vue de traiter des cancers et des maladies immuno-inflammatoires. Afin de contribuer au développement scientifique et culturel de notre société, nous recherchons des personnes de talent.  Mission: Responsable de la planification et du suivi les lots commercialisés, incluant les bulks, les produits semi-finis et les produits finis fabriqués sur le site de Boudry et chez des fabricants tiers. Cette personne gère et contrôle l'inventaire des lots exécutés pour nos produits Celgene. Il/elle exécute une prévision précise (forecast) des exigences de la charge de travail pour le bureau de libération des lots. Il/elle doit être capable d'analyser, et de réagir rapidement pour ajuster les demandes prioritaires et assurer une communication claire au sein de l'équipe du bureau de libération des lots et auprès des autres fonctions.  Responsabilités:  * Responsable de la préparation, du suivi et de la mise à jour de la planification hebdomadaire des dossiers de lots en tenant compte des priorités. * Responsable de la préparation et de la mise à jour des prévisions mensuelles des lots (forecast). * Participation active aux réunions de production. * Responsable de générer les KPIs. Compilation les données statistiques résumant les volumes, les délais, et autres données pour bureau de libération des lots. * Mise à jour et/ou création de documents et SOPs. * Responsable du suivi des documents dans le système de gestion électronique des documents. * Assurer l'enregistrement des dossiers de lots et des documents dans la base de données et système informatique. * Responsable de l'archivage des dossiers et de la documentation du département. * Apporter du support aux activités du département et contribuer à l'amélioration continue des tâches. * Apporter du support lors des inspections des autorités de la santé. * Responsable de la formation d'autres membres de l'équipe selon les besoins.   Qualifications Compétences et connaissances requises:  * CFC / BS / Education en économie ou discipline similaire. * Une expérience minimale de 3 ans dans les opérations de planification ou le service à la   clientèle. Connaissance en assurance qualité préférée. * Expert en Excel et de manière générale maîtrise informatique. * Capacité de travailler de façon indépendante, mais également en l'équipe. * Sens des responsabilités, et de l'exactitude. * Gérer les priorités tout en respectant les délais impartis. * Grande capacité organisationnelle. * Bonne compétence en communication écrite et orale. * Bonne connaissance de l'anglais. * Esprit d'équipe, d'initiative et sens du service.;"supervisor quality assurance

req 17001318location boudry nechjob category qualitywork location boudry switzerland route de perreux 1 boudry 2017organization celgene international sarlschedule full-timeshift day jobemployment status regularjob type standardjob level managertravel no
Description
celgene is a biopharmaceutical company founded in 1986 in the new jersey etats-unis. in more than 70 countries we are primarily engaged in research to develop and commercialize innovative therapies to treat cancers and immuno-inflammatory diseases. in order to contribute to the scientific and cultural development of our society we seek people of talent.

Mission 
responsible for the planning and monitoring of marketed lots including bulks, semi-finished products and finished products manufactured at the boudry site and at third-party manufacturers.
this person manages and controls the inventory of the lots executed for our celgene products. it executes a precise forecast of the workload requirements for the batch release office. it must be able to analyse and react quickly to adjust priority requests and ensure clear communication within the batch release team and with other functions.

Responsibilities 

  responsible for the preparation of the monitoring and updating of weekly batch file planning taking into account priorities.
  responsible for the preparation and updating of monthly forecasts of forecast lots.
  active participation in production meetings.
  responsible for generating kpis. compile statistical data summarising volumes of deadlines and other data for batch release offices.
  updating and/or creating documents and sops.
  responsible for document tracking in the electronic document management system.
  ensure the registration of batch files and documents in the database and computer system.
  responsible for the archiving of records and documentation of the department.
  support the activities of the department and contribute to the continuous improvement of tasks.
  provide support during inspections of health authorities.
  responsible for training other team members as required.


qualifications
skills and knowledge required 

  cfc bs education in economics or similar discipline.
  a minimum of 3 years' experience in planning operations or customer service. knowledge of preferred quality assurance.
  expert in excel and in general computer mastery.
  ability to work independently but also in the team.
  a sense of responsibility and accuracy.
  managing priorities while meeting deadlines.
  large organizational capacity.
  good written and oral communication skills.
  good knowledge of English.
  initiative team spirit and sense of service.";Non-Environ;;;
15039733;21620;"Kontaktfähigkeit;Führung;Anpassungsfähigkeit;IT-Anwendung;Exakte Arbeitsweise;Begeisterungsfähigkeit;Posterdesign;Conduit;Verantwortungsbewusstsein";Baugewerbe;Technicien paysagiste;Boccard Parcs et Jardins SA recrute 2 collaborateu rs pour son bureau technique 1 Technicien(ne) spécialisé(e) en entretien 1 Technicien(ne) spécialisé(e) en création paysagèr e / jardinage Cahier des charges : - Encadrer le personnel. - Gérer et...  Technicien paysagisteBoccard Parcs et Jardins SA recrute 2 collaborateu rs pour son bureau technique 1 Technicien(ne) spécialisé(e) en entretien 1 Technicien(ne) spécialisé(e) en création paysagèr e / jardinage Cahier des charges : - Encadrer le personnel. - Gérer et organiser les chantiers. - Etablir les devis et factures liés aux chantiers. - Maintenir et développer un bon relationnel avec l es clients ou partenaires. Votre profil : - Vous possédez une expérience professionnelle de 5 ans minimum dans la conduite des chantiers. - Vous maitrisez les outils informatiques. - Vous êtes rigoureux(se), flexible, enthousiaste. - Vous avez un grand sens des responsabilités. - Vous savez travailler de façon autonome au sein d 'une équipe pluridisciplinaire. Nous offrons: - Un poste stable dans une entreprise familiale rec onnue et attentive aux conditions de travail de ses collaborateurs. - Des prestations sociales de qualité et une rémuné ration en rapport avec vos compétences. Entrée : Poste à pourvoir début 2018 Faire offre par courrier postal avec curriculum vit ae, copie des diplômes, certificats et lettre de motivation à: Boccard Parcs et Jardins SA Route de la Croix-en-Champagne 6 1236 Cartigny (Genève - Suisse) (aucun renseignement ne sera donné par téléphone)  Adresse   Kontaktperson;"boccard parks and gardens he recruits 2 collaborators for his technical office 1 technician specialized in maintenance 1 technician specialized in landscape creation and gardening specifications - supervise the staff. - to manage and...

landscape technicianboccard parks and gardens recruits him 2 collaborators for his technical office 1 technician specialized in maintenance 1 technician specialized in landscape creation and gardening specifications - supervise the staff. - to manage and organize construction sites. - to compile estimates and invoices related to construction sites. - maintain and develop a good relationship with customers or partners. your profile - you have a professional experience of at least 5 years in the running of the construction sites. - you're mastering computer tools. - you are rigorously flexible and enthusiastic. - you have a great sense of responsibility. - you know how to work independently in a multidisciplinary team. we offer - a stable position in a family-owned company and attentive to the working conditions of its employees. - quality social benefits and remuneration in relation to your skills. entry position to be filled early 2018 make offer by mail with curriculum vu ae ae copy of the diplomas certificates and letter of motivation to boccard parks and gardens his route of the cross-en-champagne 6 1236 cartigny genève - Swiss no information will be given by phone 

Address


kontaktpersonon";Environ;;;
15110017;24210;;Elektro- und Medizinaltechnik, Optik;Ingénieur(e) Qualité;Ingénieur Qualité Lieu de travail : Palézieux (VD) et Versoix (GE) Temps de travail : 100 % MISSIONS QUALITE CLIENTS Traite les demandes clients ...;quality engineer place of work palézieux vd and versoix ge working time 100% missions quality clients processes customer requests...;Non-Environ;;;
15115101;24210;"Qualitätsmanagement;Kommunikation;IT-Anwendung;Co-array Fortran;Aptitude;F#;Deutsch;Verantwortungsbewusstsein;Drehen;Französisch;Englisch";Metallindustrie;Responsable Assurance Qualité (H/F - 100%);Entreprise industrielle spécialisée dans le micro-décolletage de précision située au Val-de-Ruz recherche :  Responsable Assurance Qualité H/F • 100 %  VOS TÂCHES PRINCIPALES :  - Participation à la définition de la politique de la qualité en collaboration avec la Direction - Suivi d'un système qualité conforme aux exigences de la norme ISO 9001-2015, et tenue du manuel qualité - Préparation et conduite des différents audits et certifications - Représentation de l'entreprise en tant que responsable qualité auprès des clients et fournisseurs - Support aux différents secteurs du département qualité - Management du personnel du département (entretiens d'évaluation, gestion des absences, etc…) - Implication dans le déménagement du département dans nos nouveaux locaux - Suivi au quotidien de toutes les autres sollicitations en relation avec la qualité - Formation des nouveaux collaborateurs - Coordination avec les autres départements de l'entreprise  VOTRE PROFIL :  - Au bénéfice d'une expérience dans le domaine et de quelques années d'activité dans un poste similaire au sein d'une entreprise industrielle. Connaissance du décolletage serait un plus - Formation TQ2 et TQ3 ou expérience équivalente - Maîtrise des méthodes de gestion industrielle de la qualité (5S,5why, 6M, Ishikawa, AMDEC, Rapport 8D) - Bonne communication, maîtrise orale et écrite du français, de l'allemand et/ou de l'anglais - Sens des responsabilités, de l'analyse, bonne conscience professionnelle et aptitude à gérer une petite équipe - Autonomie, aptitude à gérer son temps selon les divers cas et niveaux de priorités - Excellentes connaissances des outils informatiques usuels. Connaissance de la GPAO Logyplan serait un plus  Connaissance des processus de production, des procédés de fabrication interne, ainsi que des pratiques en vigueur dans l'industrie sont essentiels.  Entrée en fonction : à convenir  Nous vous offrons un emploi stable, des prestations sociales attractives et un cadre de travail agréable et stimulant.  FAIRE OFFRE AVEC CURRICULUM-VITAE A :  CODEC SA • Département RH • Les Crêts 13 • 2056 Dombresson  ...  • 032 854 35 70 • www.codecsa.ch;"industrial company specializing in precision micro-scaling located in the val-de-ruz research  

responsible quality assurance h f • 100%

your main tasks  

- participation in the definition of quality policy in collaboration with management
- monitoring of a quality system conforming to the requirements of the standard iso 9001-2015 and maintenance of the quality manual
- preparation and conduct of various audits and certifications
- representation of the company as a quality manager with customers and suppliers
- support for the various sectors of the quality department
- management of the staff of the department evaluation interviews management of absences etc... 
- involvement in moving the department to our new premises
- daily monitoring of all other demands in relation to quality
- training of new employees
- coordination with other departments of the company

your profile  

- to the benefit of experience in the field and a few years of activity in a similar position within an industrial enterprise. knowledge of cleavage would be a plus
- training tq2 and tq3 or equivalent experience
- mastery of industrial quality management methods 5s 5why 6m ishikawa amdec report 8d 
- good oral and written knowledge of French in German and/or English
- a sense of responsibility for the analysis of good professional awareness and ability to manage a small team
- autonomy to manage time according to the various cases and levels of priorities
- excellent knowledge of common computer tools. knowledge of gpao logyplan would be a plus

knowledge of the production processes of internal manufacturing processes and industry practices is essential.

entry into office to be agreed

We offer you a stable job with attractive social benefits and a pleasant and stimulating working environment.

make offer with curriculum-vitae a  

codec sa • rh department • crets 13 • 2056 shadows... • 032 854 35 70 • www.codecsa.ch";Non-Environ;;;
15116596;21620;Garten- und Landschaftsbau;"NPO;Sozialwesen;Gesundheitswesen";Gärtner/Gärtnerin Fachrichtung Garten- und Landschaftsbau, 70 %;Dieser Beitrag ist leider nicht mehr zugänglich. Wechseln Sie hier zur Übersicht.;this post is unfortunately no longer available. change here to the overview.;Environ;;;
